"Time [ms]","Moving1.Torque [NewtonMeter]"
5.43524999999999,0.365036927726706
5.48524999999999,0.434992204820661
5.53524999999999,0.529587364198417
5.58524999999999,0.651783772821281
5.63524999999999,0.780717852913079
5.68524999999999,0.95204066272139
5.73524999999999,1.12434762932572
5.78524999999999,1.33261690396088
5.83524999999999,1.49758515859501
5.88524999999999,1.7345426444863
5.93524999999999,1.95543488161347
5.98524999999999,2.15775222739033
6.03524999999999,2.34609504292181
6.08524999999999,2.52008218044589
6.13524999999999,2.72992043328654
6.18524999999999,2.9140120884665
6.20889999999999,2.99807479292881
6.20939999999999,3.00003059226623
6.20989999999999,2.9947646557139
6.25989999999999,2.50891041072653
6.29279999999999,2.2241552618393
6.29329999999999,2.21987163321722
6.29379999999999,2.21561396266752
6.34379999999999,1.81039224827478
6.39379999999999,1.44945555877303
6.44379999999999,1.1359732925296
6.49379999999999,0.863317627650843
6.54379999999999,0.626983173515199
6.59379999999999,0.429150741330522
6.64379999999999,0.265603750212306
6.69379999999999,0.130122881973279
6.74379999999999,0.0174413282227168
6.79379999999999,-0.0695349096557879
6.84379999999999,-0.137671438825451
6.89379999999998,-0.196518368396953
6.94379999999998,-0.232970593843361
6.99379999999998,-0.242548197021268
7.04379999999998,-0.268504024727272
7.09379999999998,-0.302435623495836
7.14379999999998,-0.331234767169051
7.19379999999998,-0.365649586716235
7.24379999999998,-0.39203542595989
7.29379999999998,-0.432432039794193
7.34379999999998,-0.474829990113035
7.39379999999998,-0.550314302037168
7.44379999999998,-0.567510926938047
7.46744999999998,-0.591894360460564
7.46794999999998,-0.592870557626606
7.46844999999998,-0.592495336380715
7.51844999999998,-0.55894005335351
7.55134999999998,-0.507390632823466
7.55184999999998,-0.50628562204911
7.55234999999998,-0.505447678766692
7.60234999999998,-0.414429801592593
7.65234999999998,-0.384376159445901
7.70234999999998,-0.347405427645001
7.75234999999998,-0.299255560192421
7.80234999999998,-0.253320515522811
7.85234999999998,-0.203354867202933
7.90234999999998,-0.15415116571767
7.95234999999998,-0.1068896973687
8.00234999999998,-0.0612185860730776
8.05234999999998,-0.0149273250516915
8.10234999999998,0.0312449056317358
8.15234999999997,0.065934804062912
8.20234999999997,0.0997136977550771
8.25234999999997,0.126095320477783
8.30234999999997,0.186099409717988
8.35234999999997,0.222912854495766
8.40234999999997,0.305563295560698
8.45234999999997,0.350522222240982
8.50234999999997,0.344728783616454
8.55234999999997,0.415245543261348
8.60234999999997,0.429161545623372
8.65234999999997,0.515604150491016
8.70234999999997,0.592084066907686
8.72599999999997,0.604884306972193
8.72649999999997,0.604560373640725
8.72699999999997,0.602711721689323
8.77699999999997,0.489359488773724
8.80994999999997,0.440767046840606
8.81044999999997,0.439950669343436
8.81094999999997,0.439314386087786
8.86094999999997,0.383649482030764
8.91094999999997,0.327433117282732
8.96094999999997,0.291641652720907
9.01094999999997,0.270759383219313
9.06094999999997,0.268401660977015
9.11094999999997,0.281992798011044
9.16094999999997,0.314454993242912
9.21094999999997,0.365133344348975
9.26094999999997,0.435174627247075
9.31094999999997,0.532282866861047
9.36094999999997,0.650629001646024
9.41094999999997,0.785060731714503
9.46094999999997,0.959323554644077
9.51094999999997,1.13361661694637
9.56094999999997,1.33424797021391
9.61094999999997,1.48545670791699
9.66094999999997,1.74322851792602
9.71094999999997,1.96075674378195
9.76094999999997,2.15985502337385
9.81094999999997,2.34605009173979
9.86094999999997,2.53739392990443
9.91094999999997,2.73742842483239
9.96094999999997,2.91666864686928
9.98459999999997,2.9987348380049
9.98509999999997,3.00037723146185
9.98559999999997,2.99495804468848
10,2.83765936191615
