"Time [ms]","Current(PhaseA) [A]","Current(PhaseB) [A]","Current(PhaseC) [A]","Current(PhaseD) [A]"
1.85955,1.76405883075333,12.1818045251183,0.000151616982259437,0.000139377185241892
1.90955,0.761493285722264,12.9258453272624,0.000150914412597202,0.000139376263094169
1.95955,0.000264769992084024,13.6347159630833,0.000151105205826728,0.00014144576869571
2.00955,0.000142466016825926,14.2788712428519,0.000151031898769116,0.000148018168615234
2.05955,0.00014210926689818,14.9049124436038,0.000150576429338796,0.000148006131448392
2.10955,0.000143051396417519,15.4843055745646,0.000150831522527476,0.000148006367108065
2.15955,0.000142491750836519,16.0608567054382,0.000150598276550183,0.000147997061644935
2.20955,0.000142271014833768,16.6181092768316,0.000150372296513413,0.000147991342566419
2.25955,0.000142869517718939,17.1239458022092,0.000150662150237837,0.000147994534913624
2.30955,0.000142515480197181,17.6445583469846,0.00015045551527984,0.000147986216225353
2.35955,0.000142398629209467,18.1253061253853,0.00015064661485826,0.00014799480230628
2.40955,0.000142454363179986,18.5936082517774,0.000150549916182176,0.000148010120730988
2.4332,0.000142887297842872,18.8001601228493,0.000150892336815667,0.000148006397093349
2.4337,0.000142349401890999,18.8046837722152,0.000151134361924439,0.000148008063346973
2.4342,0.000156130545805131,18.78887721949,0.000141802161568776,0.000147638832148378
2.4842,0.000156242786061419,17.2940915460202,0.000141392702799883,0.000147647959212408
2.5171,0.000156086073807784,16.335541554492,0.000141696326547143,0.000147688890922602
2.5176,0.000155881702531696,16.3214908671599,0.000141601161370252,0.000147697952571753
2.5181,0.000155891763686161,16.3078045787899,0.0115612740406255,0.000153652603781891
2.5681,0.000155697376525431,14.9578323670637,1.12888129872353,0.000153526603664686
2.6181,0.00015641106950581,13.6421999344343,2.22343629740777,0.000153274679951826
2.6681,0.000155858488662881,12.3970065745619,3.28646999675787,0.000153049020135679
2.7181,0.000155577288301458,11.2077360328444,4.31869045542369,0.000152943833957205
2.7681,0.000156050440727112,10.0369780651452,5.32232576156759,0.000152535915886088
2.8181,0.000155991738603159,8.93095262619655,6.29208576827606,0.000152644956183727
2.8681,0.000156378647135642,7.85276008178084,7.22387828002774,0.000152850420647678
2.9181,0.000156586033583927,6.80449802987564,8.1329913108649,0.000152838186008668
2.9681,0.000156552254346485,5.79805674728807,8.99849822315203,0.00015256240917711
3.0181,0.000156338423353901,4.82161677418777,9.82756972204687,0.000152420425428
3.0681,0.000155984286128203,3.87965679647641,10.615535577516,0.000152368900955637
3.1181,0.000155836022552517,2.96384403337954,11.3927238126903,0.000151592393487871
3.1681,0.000155229931238682,2.08033812139727,12.1218537614769,0.00015138893120095
3.2181,0.0001550852393869,1.21996251015447,12.8110327079823,0.000151454146214098
3.2681,0.000155073915086053,0.383020881620301,13.5016589285249,0.000151265858233985
3.3181,0.000151189309644403,0.000221540546192334,14.1669236039145,0.000151237267317225
3.3681,0.000147983444767809,0.000153748612884847,14.8094641369551,0.000151299499762816
3.4181,0.000147980050593817,0.000153704653891288,15.4505917637341,0.000151326333496395
3.4681,0.000147977093630625,0.00015397343942717,16.0540579753193,0.000151052088461849
3.5181,0.000147982268210933,0.00015392856077097,16.6272042822851,0.000151154353171474
3.5681,0.000147980755435622,0.000153612160634785,17.1864526066027,0.000151585176302291
3.6181,0.000147985752800006,0.000154252877396829,17.748059383967,0.000150774869460695
3.6681,0.000147992197233765,0.000153659304090937,18.2804406046881,0.000151148707121526
3.69175,0.000148010971356346,0.000153702609396245,18.5262583575853,0.000151241359240317
3.69225,0.000148152907743725,0.00015325262991841,18.5318196058497,0.000151366561639335
3.69275,0.000147678329479657,0.000139143798845996,18.5163194790693,0.000140767387732546
3.74275,0.000147698055197024,0.000139454679987723,17.018941377563,0.000141059511892434
3.77565,0.000147736035816089,0.000140196104304338,16.0751715488807,0.000140875565512474
3.77615,0.000147744575138726,0.0001401334418383,16.0607448271071,0.00014105390770576
3.77665,0.000154073655807758,0.000140179878480698,16.0467050982173,0.011999971057449
3.82665,0.000153978261396261,0.000139390317477312,14.687163420934,1.17230956669459
3.87665,0.000153620406495453,0.000139618065858032,13.3744929026413,2.30606756393475
3.92665000000001,0.000153403264073127,0.000139786366605764,12.1236459082207,3.40711373171957
3.97665000000001,0.000153166467172227,0.000139726522381443,10.9060693045089,4.47974400856396
4.02665,0.000152911455046423,0.000139722197706862,9.72882886669957,5.51535614546745
4.07665,0.000153041291457604,0.000138993433078793,8.58669132078396,6.52129089596001
4.12665,0.000153196191103724,0.0001390988659175,7.489134201263,7.48289222351668
4.17665,0.000153008483062694,0.000138684512025112,6.41809075959947,8.4222327078642
4.22665,0.000152614073605415,0.000138698019061231,5.38290059984441,9.32278463903812
4.27665,0.000152543272481194,0.000139072208788632,4.37843558698126,10.1762573410446
4.32665,0.000152095099786689,0.00013930633972571,3.40264686357472,11.0046901556202
4.37665,0.000151750942568939,0.000139811114918246,2.45248837520817,11.7925304767049
4.42665,0.000151255475850689,0.00014018295982119,1.5306742367721,12.5403846704958
4.47665,0.000151437777076817,0.000140275012326675,0.629022934149337,13.2634037086067
4.52665,0.000151460722284239,0.000142479526705719,0.000257865538148883,13.9597971134429
4.57665,0.00015107884561372,0.000147773315540083,0.000154440074069468,14.6654676726201
4.62665,0.000151341484776071,0.00014777259615526,0.000153505988464241,15.3258695006381
4.67665,0.000150995053069083,0.000147775080298768,0.000154049181365254,15.9800218875009
4.72665,0.000150829364182138,0.000147778651037849,0.000154375763185999,16.6136956601551
4.77665,0.000151004635919019,0.000147787091550317,0.000153563673672205,17.187218028592
4.82665,0.000150810348983635,0.000147792182465847,0.000153990973028733,17.7806928332358
4.87665,0.000151023013107009,0.000147790839342327,0.000154085361439758,18.3307525902177
4.92665,0.000150644065172754,0.000147791837668558,0.000153920510423811,18.8601295892214
4.95035,0.00015123125626561,0.000147778449256989,0.000153767130182997,19.1059387335167
4.95085,0.000151695121245693,0.000147593001770415,0.000153716640791916,19.1114389538904
4.95135,0.00014100564522446,0.000148131219866869,0.000138298767084132,19.0949645643003
5.00135,0.000140447127599436,0.000148114573906245,0.000138409668400559,17.5233875760144
5.03425,0.000140917583485867,0.000148094863523441,0.000138678130490872,16.5188072723956
5.03475,0.000141220286809418,0.000147625590678012,0.000138235839644254,16.5051121209216
5.03525,0.0114597583362074,0.000142505466685187,0.000138227119069782,16.4903307844924
5.08525,1.12017291778403,0.000142620875108489,0.000138836285382155,15.0524269041053
5.13525,2.20520291773064,0.000142876734409116,0.000138373778246398,13.6722757904132
5.18525,3.25985310494911,0.000143072337664229,0.000138734241677569,12.345037784995
5.23525,4.28120356148764,0.0001433295663357,0.000139179778155558,11.077350410883
5.28525,5.27524568785365,0.000143521315195709,0.000138432672623716,9.83174705208431
5.33525,6.23447916019048,0.00014326050885824,0.000138384630548287,8.65038975705181
5.38525,7.15230025839897,0.000143224926004545,0.00013827591581962,7.49881126784881
5.43524999999999,8.04285003671705,0.000143308241780443,0.000138137861756134,6.38044711229427
5.48524999999999,8.89132270578112,0.000143636243776789,0.000138345602704947,5.30364146845075
5.53524999999999,9.69168033938317,0.000143857190673394,0.000138615055513552,4.2602973723314
5.58524999999999,10.4697554421767,0.000143988162018459,0.000139021224539138,3.24804931009977
5.63524999999999,11.2059430710801,0.000144877575160702,0.000139420913796843,2.26908013892508
5.68524999999999,11.9082573148499,0.000144883516977457,0.000139773583971927,1.31928478969578
5.73524999999999,12.5653946280334,0.00014477076952335,0.000139854271869563,0.393958565171738
5.78524999999999,13.2455511822015,0.000144917037236493,0.000144371831485349,0.000217118439857167
5.83524999999999,13.89511425467,0.000144974329907996,0.000147794442601142,0.000153160070477213
5.88524999999999,14.5039399233464,0.000144993063800421,0.000147799132333086,0.000153363934366131
5.93524999999999,15.1101254016699,0.000144926492419588,0.000147803352770616,0.000153297760794216
5.98524999999999,15.6786452910671,0.000145246220915276,0.000147808013386824,0.000153494368959402
6.03524999999999,16.2155033492964,0.000145129790861172,0.000147800042020098,0.000153502450043491
6.08524999999999,16.7424820391054,0.000144775132548924,0.000147806129483219,0.000153165287521457
6.13524999999999,17.2554387797819,0.00014544832314804,0.000147799152671023,0.000153625977850709
6.18524999999999,17.7459717831152,0.000145138092212468,0.000147791795271633,0.000153114867290122
6.20889999999999,17.9698860839656,0.000145013520666182,0.000147770301621207,0.000153128274424858
6.20939999999999,17.9752728206476,0.000144973820086923,0.00014761882611633,0.000153059668393707
6.20989999999999,17.9600832596086,0.000154485710499368,0.000148142428776935,0.000139247390606419
6.25989999999999,16.4889211119328,0.000154140753637715,0.000148125482492799,0.000139476258998723
6.29279999999999,15.5564578976656,0.000154157659649909,0.000148097697696673,0.000140230694006154
6.29329999999999,15.5443832744148,0.000152994658263321,0.000147181138634366,0.000140334422523355
6.29379999999999,15.5299055368779,0.0125385429806962,0.000154476743264858,0.000140177808525755
6.34379999999999,14.1251071607678,1.22362990925536,0.000154393667337355,0.000139445216805971
6.39379999999999,12.7780106472253,2.40263436391459,0.000153957172151974,0.000139280335906018
6.44379999999999,11.4897123360235,3.54445973337871,0.000153760937104775,0.000139657916264728
6.49379999999999,10.2474184928383,4.65530653823067,0.000153642297555304,0.000139884703958753
6.54379999999999,9.03761122404161,5.73268311595832,0.000153287736956102,0.000138958793223576
6.59379999999999,7.87259972495755,6.77157545143963,0.000153080711106052,0.00013807298917464
6.64379999999999,6.74582964501871,7.78411255721708,0.000153629297219466,0.000138710869481902
6.69379999999999,5.65211644311519,8.75500533523877,0.000153528575782209,0.000138910284024001
6.74379999999999,4.59349817092985,9.6965526759418,0.000153204575970692,0.000139000997229735
6.79379999999999,3.57642380860114,10.5736925207321,0.000153289540871156,0.000139748509783538
6.84379999999999,2.59227522757696,11.4418884636382,0.000152840393095941,0.000140035014209322
6.89379999999998,1.64148062138009,12.2555699896826,0.000152134340016076,0.00014037580772227
6.94379999999998,0.723290041681512,13.0280969335601,0.000151513264169739,0.000140299070868224
6.99379999999998,0.00026928495450218,13.7675060356849,0.000151569144644865,0.000141912157855801
7.04379999999998,0.000142102281984772,14.447176437884,0.000151444719280303,0.000148006247628959
7.09379999999998,0.000141867493286645,15.1090446929346,0.000151159639925681,0.00014799939547406
7.14379999999998,0.000142525231956407,15.7251874801386,0.000151311926991764,0.000148003254192741
7.19379999999998,0.000142037121756605,16.3425913619425,0.00015114227012112,0.000147994261906492
7.24379999999998,0.000141918510646664,16.9298635934551,0.000150857912682284,0.000147989226110738
7.29379999999998,0.000142234478938228,17.4863675631485,0.000151131769493385,0.000147987629309948
7.34379999999998,0.000142058253786802,18.0395538724516,0.000151021831328507,0.000147985020371042
7.39379999999998,0.000141848677415503,18.5638945402012,0.000151230097223337,0.000147988628444539
7.44379999999998,0.000141935078464217,19.0718344519367,0.000150907627580504,0.00014799448797905
7.46744999999998,0.000142262395675389,19.2997004835555,0.000151666489776853,0.000148014323392087
7.46794999999998,0.000141903409200911,19.3045914158987,0.000151764085168312,0.000148000225450867
7.46844999999998,0.000156068482524492,19.2886937744849,0.000141290189041985,0.000147680667424314
7.51844999999998,0.000156183504834737,17.7823234044741,0.000140678950728938,0.000147689526089136
7.55134999999998,0.000156062803924365,16.8132158396599,0.00014120474290659,0.000147713112289644
7.55184999999998,0.000155992915481326,16.8002999274001,0.000141783220498457,0.000148459530958528
7.55234999999998,0.000156173257549531,16.7860684435972,0.0119742017191001,0.000154096816267027
7.60234999999998,0.00015590792922645,15.4020167921639,1.17004262608885,0.000153944582732506
7.65234999999998,0.000156453616809696,14.0724573188156,2.30366793515595,0.000153637898924918
7.70234999999998,0.000156091635708671,12.7933445974414,3.40563996820288,0.000153382399787919
7.75234999999998,0.000155852792292922,11.5691840765273,4.47297737264951,0.000153219880918728
7.80234999999998,0.000156401336498671,10.3659884868112,5.51467142196233,0.00015277460736152
7.85234999999998,0.000156442308515809,9.22469149317033,6.51881880751046,0.000152888521517429
7.90234999999998,0.000156839030503742,8.1088186617129,7.48230324063878,0.000153070614637051
