"Time [ms]","Current(PhaseA) [A]","Current(PhaseB) [A]","Current(PhaseC) [A]","Current(PhaseD) [A]"
3.1181,0.000163586063130524,3.3229620324375,15.1179188279655,0.000163991457067161
3.1681,0.000162735993450333,2.07226753590167,16.193278970837,0.000164068417291828
3.2181,0.00016208312975912,0.857410259958338,17.2372046329552,0.000164167989681134
3.2681,0.000157873066541827,0.000262091913562634,18.3057497135783,0.000163634158169809
3.3181,0.000148261998148555,0.000159976724237631,19.4177527791783,0.000164590879130264
3.3681,0.000148246491970466,0.000160347355525675,20.4857880866597,0.000164398197934882
3.4181,0.00014822529231702,0.0001601947919975,21.557166204108,0.000164451848014083
3.4681,0.000148224400964089,0.000160618602928776,22.5771174164509,0.000163308505400355
3.5181,0.000148211399385937,0.000160434025052218,23.564227800857,0.000163372237034726
3.5681,0.000148195818790223,0.000159638973173773,24.5364540996089,0.000164353357038542
3.6181,0.000148175943382571,0.000160871710097824,25.5010429621091,0.000161814245668984
3.6681,0.000148183145211963,0.000159632541928693,26.431487746012,0.000162489885219702
3.69175,0.000148172917377221,0.000159659652222701,26.8643555726578,0.000162593962500646
3.69225,0.000148166454504449,0.000158790179112585,26.873441684557,0.000162607437535622
3.69275,0.000147156452636896,0.000125271213692852,26.8485584629838,0.000113288959514317
3.74275,0.000147194758445488,0.000126100933021227,24.4421247283755,0.000114226271375402
3.77565,0.00014719055729232,0.000127427922926557,22.8997300886283,0.000113508430238157
3.77615,0.000146967724533462,0.000126300020541319,22.8767649665838,0.000112570763991401
3.77665,0.000168450213173565,0.000129377683868028,22.855332723432,0.0145395667942853
3.82665,0.000168111886855956,0.000128414361925854,20.7895556655816,1.42363533022893
3.87665,0.000167446834674061,0.000128660025154136,18.7705258289376,2.79797208694654
3.92665000000001,0.00016672308770885,0.000129109646331759,16.81748729679,4.1323493485844
3.97665000000001,0.000166138600342004,0.00012894055306573,14.8952695783558,5.42942357002035
4.02665,0.00016565182844671,0.000129010914158419,13.0184872543886,6.69314210721597
4.07665,0.000165032656914856,0.000128695847760684,11.1886890773025,7.9262625391378
4.12665,0.000164729136769581,0.000129245920692354,9.40190713957383,9.1144484023428
4.17665,0.000164071684152966,0.000128927339868901,7.65409651806075,10.2812559971633
4.22665,0.000163146755177045,0.000129108141419829,5.9551546527391,11.4153951042777
4.27665,0.000162946752390879,0.000129597863401669,4.28951391171905,12.5084852309561
4.32665,0.000162149780796592,0.000129836902451845,2.66618453641995,13.5803843363474
4.37665,0.000161706897547822,0.000130277598950583,1.08271897987608,14.6174271457871
4.42665,0.000162091476167525,0.000135835677998395,0.000259888920172591,15.7039738885298
4.47665,0.000165202614466614,0.000148074762057028,0.000167449400050798,16.9527570825829
4.52665,0.000164598957730995,0.000148063869319565,0.000166962156380699,18.1544839970404
4.57665,0.000162871108542369,0.000148067122356523,0.000167103997414583,19.3146157765706
4.62665,0.000163447209391551,0.000148088016478078,0.00016487676086787,20.442694135833
4.67665,0.000161999781186657,0.000148090465941252,0.000165337089971797,21.5430081448826
4.72665,0.000160982138858625,0.000148087958225342,0.000165455971701418,22.6068946610425
4.77665,0.000161198709427186,0.000148114378707462,0.00016342257385227,23.6076242344681
4.82665,0.000160081548312131,0.000148105389448711,0.000163739787201214,24.6193035062396
4.87665,0.000160241477712341,0.000148111251579131,0.000163348415707304,25.569825642398
4.92665,0.000158709060495364,0.00014812706123731,0.000162699828647318,26.4868499206796
4.95035,0.000159807538884534,0.000148125493332546,0.000162035686899204,26.9147585066127
4.95085,0.000160889160867279,0.000148137624570586,0.000161485751057239,26.9237696728051
4.95135,0.000111649528105196,0.000147696226442626,0.000105989292009014,26.8962825642917
5.00135,0.00011064340949572,0.000147707929757672,0.000107491806426711,24.2711104127422
5.03425,0.000111996459462779,0.000147678472307045,0.000108633598850515,22.5776871926243
5.03475,0.000110093890029001,0.000147548479758245,0.000106983830657665,22.5525834213902
5.03525,0.0123028977823493,0.000138550362161183,0.000111419706400677,22.5289295327003
5.08525,1.20798310134514,0.000138685722106108,0.000113100925397091,20.218623079218
5.13525,2.38441703713174,0.0001390317590347,0.000113249779960172,17.9989733471941
5.18525,3.52574519657901,0.000139379555970924,0.000114719323723851,15.8398359054431
5.23525,4.6328821754312,0.000139481662070816,0.000115938986921093,13.7467717089153
5.28525,5.72322056249116,0.000139756982877548,0.000115866349086542,11.7087060785745
5.33525,6.77746355727412,0.000139956823874069,0.000117246009332153,9.74422979719785
5.38525,7.79956527616804,0.000140172705423974,0.00011816639846528,7.82965465034258
5.43524999999999,8.79641561067671,0.000140380850598579,0.000118871545911287,5.96867145799762
5.48524999999999,9.75816538691448,0.000140790837079497,0.000119810075876754,4.16765664734404
5.53524999999999,10.6825966567497,0.000141057949218626,0.000120753780294625,2.42028403191725
5.58524999999999,11.5891444371117,0.000140978342999758,0.000121563497059548,0.723238849704955
5.63524999999999,12.5785116196274,0.000141159543718242,0.000136761628740204,0.000221741555984645
5.68524999999999,13.6216101708894,0.00014048111176397,0.00014803001629411,0.000160758107033165
5.73524999999999,14.6133020677096,0.000140509337003786,0.000148010595714547,0.00015950363137774
5.78524999999999,15.5878998123734,0.000141074734676485,0.000147990377078246,0.000159953350203025
5.83524999999999,16.509976124171,0.000141182200220103,0.000147987797628364,0.000158481657535676
5.88524999999999,17.3802868623498,0.000141252595227132,0.000147975334018507,0.000158241598873744
5.93524999999999,18.2424566613679,0.000141216261321444,0.000147951067874815,0.000157513003830418
5.98524999999999,19.0527876714485,0.000141564411155466,0.000147953301722732,0.000157428469692293
6.03524999999999,19.8214371223954,0.000141494674783476,0.000147930996562108,0.000156922873425532
6.08524999999999,20.5784942525797,0.000140864447014284,0.00014790405344337,0.000155739877547829
6.13524999999999,21.307302030336,0.000142105406678717,0.0001478971288225,0.000156242216519641
6.18524999999999,22.0078328469574,0.00014159035010762,0.000147884968105349,0.000154917236709202
6.20889999999999,22.3286507940666,0.000141444791329456,0.000147870538190761,0.000154607695845719
6.20939999999999,22.3357988472872,0.000141610644105362,0.000147857368256251,0.000154458987225163
6.20989999999999,22.3146220006782,0.000162098687652656,0.000147501418205773,0.000120264907292358
6.25989999999999,20.2658535682425,0.000161557248631664,0.000147521671290505,0.000121252958794882
6.29279999999999,18.9590276024517,0.000161691657875857,0.000147532904415508,0.000123163534365739
6.29329999999999,18.9402203982564,0.000160616047585053,0.000147273554695357,0.000124011967535677
6.29379999999999,18.9191357671541,0.017492495676018,0.000170963377203818,0.000122608084788942
6.34379999999999,16.8882978496652,1.70315469471594,0.00017059035873431,0.000122283288494157
